authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/517c32a5d7e454a6c6987b550bb1c9fb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7145a40c&x-expires=1763823600&x-signature=yLGAEeNR%2BNsNVIGLqUtwB7ItFXo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,opaleyes369,I was surprised to see how many people did not understand the concept and just thought I’d share #vlonethugjulian #devanondeckisthepolice,39200,651,827000,562,52,original sound,Opal,TRUE,2021-11-23T22:24:10.000Z,https://www.tiktok.com/@opaleyes369/video/7033894780543307055
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9b1978845845dfd7bb096c40e4f3aa49~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=45234f8b&x-expires=1763823600&x-signature=gMAQ3sZ67Xz6YiZXYbMBVisO3vU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,32flavazz,I do not participate in the fast fashion thing anymore 😭😭😭 #blackgirltiktok #blackgirlluxury #blackgirlfashion #grwm #shopping #fashiontrends ,2074,99,26000,109,81,original sound,32 Flavazz,TRUE,2023-02-25T17:22:49.000Z,https://www.tiktok.com/@32flavazz/video/7204145175646522667
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0c390a711a88a311a11463c5fe5d8939~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=052cf281&x-expires=1763823600&x-signature=Gd23srJsVd3HLcnQBLzrqZe7O6M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,isabella_s_anderson,"lmk if yall agree. my biggest pet peeve is the dumped crap from boutiques 
#thrifting #annoying #thriftstore #thriftingproblems #problems #fastfashion ",28800,164,230600,375,67,hell of a night,Nic,TRUE,2024-10-09T19:05:56.000Z,https://www.tiktok.com/@isabella_s_anderson/video/7423854184384007466
https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/62777ac1ae175e3ec87639818fa7f3bb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c1c40570&x-expires=1763823600&x-signature=YiTxI%2FcQNX%2FIwV5pfWGsX7zRFZE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,tatydomini,#prop65 #cancer #birthdefects #reproductivehealth @Ebony B ,29200,14100,294200,1762,85,original sound,Taty Domini ✨,TRUE,2024-03-22T16:03:55.000Z,https://www.tiktok.com/@tatydomini/video/7349219079477185838
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dbc2ed25ccfeadeab57dd1bb43e713a8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bc749d1a&x-expires=1763823600&x-signature=8ORwrpYpbYGGQGCJcQu9tgj4Yp8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,katiee_owennn,You should also google the waste colonialism of fashion - overconsumption of clothes is creating huge problems #sustainablefashion #fastfashionsucks,1925,66,31700,54,25,Cornfield Chase,Dorian Marko,FALSE,2022-05-14T00:28:20.000Z,https://www.tiktok.com/@katiee_owennn/video/7097382328720297218
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9c584464f1cb33dc1d76a9fe8113a193~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1f003661&x-expires=1763823600&x-signature=1EhxOqxrQp6%2FZ%2BYN7dO2XQrAhWM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,terrancewilliamsdesigns,Reply to @summergrl318 this is false and rhetoric used to diminish the work of garment workers who happen to mostly be women of color. So stop it. #fastfashion #fastfashionsucks #ethicalfashion #sustainablefashion,22300,386,148500,711,155,original sound,Terrance Williams,TRUE,2022-05-28T04:02:01.000Z,https://www.tiktok.com/@terrancewilliamsdesigns/video/7102632602011569454
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/8e90b3c37d329e3e26f1d3e42cb5d6e4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4ce847ec&x-expires=1763823600&x-signature=R75jU6AU%2FN5aFrZDy99XUr0HxtY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,cybercherryclothes,"SHEIN is not only just fast fashion, the working conditions are incredibly inhumane! I could never wear something from SHEIN knowing the harm to the enviroment let alone the suffering of the person making the item! 

Yes SHEIN stuff is cute, but there are alternatives. Also SHEIN often copies designs from small businesses and individual sellers 👀 

So what are the alternatives? Second hand fashion! Pop on Vinted and you can easily find cute things in your size and under £5 

Or download Whatnot a live selling app where things go for as little as £1 even designer items! 

You do not have to buy fast fashion. 

#shein #fastfashion #fastfashionsucks #sustainablefashion #sustainable #fyp ",1343,64,36400,288,12,Originalton,terry🦖,TRUE,2025-06-20T08:14:00.000Z,https://www.tiktok.com/@cybercherryclothes/video/7517941816486825238
https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ba075ee2&x-expires=1763823600&x-signature=tb1s9618ZUXIt7PGYlc1b6bCnrc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,hellogabs,"I think this whole situation is a reminder to us all that fast fashion labels like whitefox dont care about their customers, they only care about money.

#shopsmallbusiness #whitefox #fastfashionsucks ",928,14,56400,39,51,original sound,hellogabs,TRUE,2023-12-19T23:36:21.000Z,https://www.tiktok.com/@hellogabs/video/7314453712158706952
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6c666f325f784d222b9f70269280e3ee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c1710e06&x-expires=1763823600&x-signature=6NObtAVecTPR5c%2FftAcLx%2Bcs2No%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,loststockvintage,Did you know all of these facts? #fastfashionsucks #fastfashionawareness #globalwarming #globalwarmingawareness #fypシ #facts #loststockvintage #sustainablefashion #sustainability #sustainable #sustainableliving #scary #scared #viraltiktok  ,611,139,10500,25,29,Sunrise,Official Sound Studio,FALSE,2022-09-02T13:46:14.000Z,https://www.tiktok.com/@loststockvintage/video/7138778400507825413
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fd3c9abc821f49dc789b49f9f6068551~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=377b1e20&x-expires=1763823600&x-signature=LG5urcL8qCJ0ixjD9VWtWhDe260%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,alextwma,The real cost of fast fashion. #fyp #foryoupage #fashion #fashiontiktok #viral #2025 #alexma #alextwma #zara #brandymelville #haul #trend,264500,9963,1600000,2734,127,F. Down,Undoing & 空の,FALSE,2025-05-09T02:14:02.000Z,https://www.tiktok.com/@alextwma/video/7502263373447417131
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6c4958b4c5c281888f0f06c6eaaec059~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3388ff5c&x-expires=1763823600&x-signature=eERBBSXcPbifUoazOu%2F6X33dWLo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,lottielashley,Identify fast fashion and watch the full YT vid in my bio link #slowfashion #fastfashionsucks #sustainablefashion #shein #zara ,2173,31,28600,27,75,original sound,Lottie🐞,TRUE,2025-11-09T17:03:07.000Z,https://www.tiktok.com/@lottielashley/video/7570772281673223446
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b1cc8c72df9f72a7b79c54460ad474e5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e732eadf&x-expires=1763823600&x-signature=rCZfPaD37HL%2Ft97sXxZrdHvaZ0E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,luke_liu,"stop shopping at these brands 🛑

almost all retail brands are fast fashion to an extent, the important thing is bringing more awareness to the issue and reducing our consumption into those brands if possible 

#fashiontiktok #fastfashion #fastfashionsucks #mensstyle ",25300,401,484800,288,28,stargirl,ADTurnUp,FALSE,2024-11-29T14:38:37.000Z,https://www.tiktok.com/@luke_liu/video/7442710654684761399
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9b898de2257796aeb3953bd85fc41af2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fd74fff2&x-expires=1763823600&x-signature=Do8K5lXPWbyxMUIIrjNRALlRAP8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,elysiaberman,"The ethics and morality of fast fashion is a VERY loaded topic. We live in a world where moral purity is valued but I think the internet has set unrealistic and impossible standards. Instead of demonizing people for shopping at fast fashion brands, we need to educate people about the importance of lowering consumption OVERALL. #fastfashion #thegap #fastfashionsucks #sustainability #sustainablefashion #shopsecondhand #buylesschoosewell ",2110,20,19400,111,152,original sound,elysiaberman,TRUE,2025-03-14T18:16:24.000Z,https://www.tiktok.com/@elysiaberman/video/7481730571161373995
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310324376136581163~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6010acf0&x-expires=1763823600&x-signature=xOSa39zyLwDopTwteM%2BNru8zkpM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,livekindly,"It’s like some of these fast fashion brands specifically design products to go directly to the landfill. 😩 Mass produced fashion is so wasteful and detrimental to our planet! How do you like to shop more sustainably on a budget?

#forever21 #fastfashion #antihaul #deinfluencing #slowfashion #sustainablefashion #shein #sheinsucks #sustainability #thrifting #secondhand #CapCut ",71900,224,1100000,293,21,original sound,LIVEKINDLY,TRUE,2023-06-09T01:25:11.000Z,https://www.tiktok.com/@livekindly/video/7242491236740009262
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ddfe2d5bf67d680e5f04afcb9d66ddd8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=47f1c19f&x-expires=1763823600&x-signature=0xrYaKv7YTc5hdntYAOFK%2F5tMSE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,jaimeelana,"Hey @Aritzia all eyes on you 👀 

#consumerism #underconsumption #underconsumptioncore #ethicallysourced #ethicallymade #cargoship #environment #environmentallyfriendly #minimalism #buynow #ethicalfashion #fashion #aritzia #aritziahaul #sustainability #sustainablefashion ",56800,4030,557700,707,177,original sound,Jaime Elana Pelletier,TRUE,2024-12-23T22:16:16.000Z,https://www.tiktok.com/@jaimeelana/video/7451734605423562014
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cae61c06b02de80b584a2bc3f19fd678~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=889cb8ae&x-expires=1763823600&x-signature=jPPUPtu3PYacZWmJMmQhQaPdgFU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,loic.shj,"Is fast fashion ever okay?
#fyp #grwm #fastfashion ",256,13,8003,19,52,sonido original,Selectomusic | #GoodMusic,TRUE,2025-06-19T23:47:32.000Z,https://www.tiktok.com/@loic.shj/video/7517811309770099974
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7351689969431232558~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3b04cadd&x-expires=1763823600&x-signature=J0agnfhPrFiK1PTnwNlFZtafHbw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,consciouslychic,HM and Zara aren’t the only ones to do it 😒😒 You can find the full vid on YouTube called The Ugly Truth Of Fast Fashion by Hasan Minhaj #ethicalfashion #sustainablefashion #sustainablefashiontiktok #whomadeyourclothes #zarajoinlife #sheincares #cheapclothes #ethicalinfluencer #veganfashionblogger #veganfashion ,208500,28500,1600000,1332,224,original sound,ConsciouslyChic11,TRUE,2023-02-19T21:42:38.000Z,https://www.tiktok.com/@consciouslychic/video/7201985603544698155
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fb2401162ae88d3a71ad47271849462e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=82a8a55d&x-expires=1763823600&x-signature=tBvCZARFStVg1OPUZZnKMIg6gKw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,loveofearthco,"🔟 fast fashion brands to AVOID🛍❌ Do your best, when you can, always!💚🌎 #zerowaste #thrift #fastfashion #ditchfastfashion",28200,392,299200,655,21,its just a cigarette and it cannot be that bad,Full Throttlers,TRUE,2021-09-24T20:15:19.000Z,https://www.tiktok.com/@loveofearthco/video/7011596466535861509
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1fb9aa3c7f1115a7cd9f7678dfef6796~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=30faa64d&x-expires=1763823600&x-signature=8r0vgb0RxeJBoCwaVc9mq58X1QQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,mlothianmclean,"the fast fashion brands that market themselves as small independent labels while hawking polyester coats for £199... I need them to fall!!! 

#fastfashion #fashion #trends #fyp #reformation #maebe ",40100,1360,421300,1767,253,original sound,Moya Lothian-McLean,TRUE,2024-11-03T14:23:14.000Z,https://www.tiktok.com/@mlothianmclean/video/7433058460968717601
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/665a3ce98d9be31ebff44954c6a106af~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e86c0c8e&x-expires=1763823600&x-signature=BD4JW%2BY7D0WX4UFgMqbfkf3q4XY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,imperfectidealist,Brands you didn't know were fast fashion #fastfashion #fastfashionisntcute #sustainablefashion #ethicalfashion #ecofashion,6694,125,55100,199,21,Lofi,Domknowz,FALSE,2021-01-19T02:20:56.000Z,https://www.tiktok.com/@imperfectidealist/video/6919290416273575174
https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/90bf126282814d754a40bd62ceaa704d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=179ffff2&x-expires=1763823600&x-signature=U8HHNg34ypNCS4tbpqV9zY2MP94%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,chez.colleen,"Replying to @Alex Hall literally every single fashion company is fast fashion to some degree. Quality varies, and some companies are worse than others but they’re all using sweat shop labor, pumping out hundreds of thousands of items. Very rare to find ethical, slow companies. 

#fastfashion #fabrictok #fashiontok #fyp #imo ",691,14,8738,41,74,original sound,Colleen | Fabrictok,TRUE,2025-10-25T14:20:50.000Z,https://www.tiktok.com/@chez.colleen/video/7565164122850004255
https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/db58f40af37a4e7bed57d79b2ad20810~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8f6bcdef&x-expires=1763823600&x-signature=ds17nZSBgaulhe%2BLbDf9W8mgnDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sophiaxverde,honestly where’s my emmy for this video …. 🎥🏆 #greenwashing #hmconscious #fastfashionfacts #sustainablefashiontiktok  ,1644,36,15400,20,31,Reeses PB Fluck,Stefan Johnson,TRUE,2022-09-01T21:48:21.000Z,https://www.tiktok.com/@sophiaxverde/video/7138531562181725483
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5d9d9897193acb88dc178a87fae33b21~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f3bd0387&x-expires=1763823600&x-signature=7yByL%2F0%2Bo77tK7lm0BgurBy4iM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,alaunapearson,overconsumption is a disease and brands like shein are exploiting you!!! #fastfashion #onlinefashion #fashiontok ,2599,64,40100,164,55,original sound,Alauna Pearson,TRUE,2023-01-26T20:13:02.000Z,https://www.tiktok.com/@alaunapearson/video/7193056465785998635
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9e543323ed2ae1afd91b3fd77b63f97c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=21c3bcad&x-expires=1763823600&x-signature=lXFx%2BctAeYcGiNQou2%2Bg3jKkJ%2Fc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,autopsyfreak,let me know if i should make another one of these for makeup etc! #fastfashion #alternativebrands #goth #thrifting #secondhand #diy,29700,622,132600,851,177,original sound,𝔎𝔶 ☥🧛🏻‍♀️,TRUE,2025-01-10T03:48:29.000Z,https://www.tiktok.com/@autopsyfreak/video/7458128683195436334
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/fb80e49eae24dbb227ebe3e80e97d48f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=21a8ebfb&x-expires=1763823600&x-signature=1%2FHzWHJPsb3kU5fjggFl6%2F2ulOM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,matt.stunt,did you know that collusion is made by asos? what’s your opinion? #fyp #ukfashion #fastfashion #asos #collusion #fashion #vintage #streetwear,25900,31,500700,233,9,Where You Are (feat. WILLOW),PinkPantheress,FALSE,2022-01-30T16:44:12.000Z,https://www.tiktok.com/@matt.stunt/video/7059040964010102022
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3126882d74a02a4fe002938795d04102~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cf95a577&x-expires=1763823600&x-signature=MC6oecVG3%2FY8ZXL0Y21%2BK5O3k10%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,isaboko,#fastfashion #sustainabilitytiktok #shein #sheincares #fyp #viral #foryoupage ,21,0,736,0,7,original sound,Meme page,TRUE,2023-10-04T03:56:01.000Z,https://www.tiktok.com/@isaboko/video/7285947052075322670
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/325db8514c021cb13384bf434b6cb2a7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f66adeb2&x-expires=1763823600&x-signature=KhnZdg2XrAD%2BFlsekvXurG7JsUI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,acteevism,shein isn’t the only #fastfashion brand!,1970,4,53200,82,8,The counting song by LEXNOUR,lexnour,TRUE,2022-02-26T01:21:07.000Z,https://www.tiktok.com/@acteevism/video/7068822386812063022
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0c8aaaffe3533c7cbc309b3f28e63542~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0301105b&x-expires=1763823600&x-signature=12UeNBnSFQWtvxe%2FK2ZqfKuz%2Bbw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,moreperfectunion,"Fast fashion isn't just making all our clothes worse.

It's making a few brands, and their shareholders, extremely rich. The founder of Shein is now worth $21.5 billion.

Meanwhile we're stuck with shitty clothes with no pockets and textile landfills you can see from space. #labormovement #corporategreed #labor #fastfashion #fashion ",194100,21200,2100000,3049,1162,original sound,More Perfect Union,TRUE,2024-07-12T17:27:05.000Z,https://www.tiktok.com/@moreperfectunion/video/7390802129444900142
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/85adbc68b7818803bab55da0673bc1ca~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8f76dbb5&x-expires=1763823600&x-signature=JPfHDL5SV9MhnSa%2Bevmn6dzHpFc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,annaaronova,"I still think Uniqlo is one of the few fast fashion brands that can actually deliver durable clothes. But do not get too comfy. A lot of pieces that used to be wool quietly turned into polyester and some seams are holding on for dear life (looking at you, office trousers).

That said, there are still gems worth finding. Shopping at Uniqlo feels a bit like thrifting, you dig through the racks and suddenly there it is, the one piece that makes it worth it.

What is your take on Uniqlo? Do you still trust them or have you noticed the switch too?
#mindfulshopping #fashionpolice #fashioncritic #qualitycontrol #uniqlo ",3810,209,81800,59,90,"Swan Lake ""dance of four swans""",Kohrogi,FALSE,2025-09-10T15:12:19.000Z,https://www.tiktok.com/@annaaronova/video/7548478611565579542
